#  Created by D.Norcini                  #
#  Version 0 (10/13/16)                  #
#  Key:                                  #
#  [Energy] antineutrino energy in MeV   #
#  [Xsection] IBD cross-section in cm^2  #
#  [Flux] antineutrinos emitted per GJ   #
#
#  Energy Xsection         Flux          #
   2.562  1.403276248e-43  3.400799138e+16  
   2.563  1.405702823e-43  3.39866963e+16   
   2.564  1.408131277e-43  3.396540837e+16  
   2.565  1.410561609e-43  3.394412759e+16  
   2.566  1.412993821e-43  3.392285397e+16  
   2.567  1.415427912e-43  3.390158752e+16  
   2.568  1.417863882e-43  3.388032823e+16  
   2.569  1.420301732e-43  3.385907611e+16  
   2.57   1.422741461e-43  3.383783116e+16  
   2.571  1.425183069e-43  3.381659339e+16  
   2.572  1.427626558e-43  3.37953628e+16   
   2.573  1.430071925e-43  3.377413939e+16  
   2.574  1.432519173e-43  3.375292316e+16  
   2.575  1.434968301e-43  3.373171412e+16  
   2.576  1.437419308e-43  3.371051228e+16  
   2.577  1.439872196e-43  3.368931763e+16  
   2.578  1.442326964e-43  3.366813017e+16  
   2.579  1.444783612e-43  3.364694992e+16  
   2.58   1.44724214e-43   3.362577687e+16  
   2.581  1.449702549e-43  3.360461103e+16  
   2.582  1.452164838e-43  3.35834524e+16   
   2.583  1.454629008e-43  3.356230099e+16  
   2.584  1.457095058e-43  3.354115679e+16  
   2.585  1.45956299e-43   3.352001981e+16  
   2.586  1.462032802e-43  3.349889006e+16  
   2.587  1.464504495e-43  3.347776753e+16  
   2.588  1.466978068e-43  3.345665223e+16  
   2.589  1.469453523e-43  3.343554417e+16  
   2.59   1.47193086e-43   3.341444334e+16  
   2.591  1.474410077e-43  3.339334974e+16  
   2.592  1.476891176e-43  3.33722634e+16   
   2.593  1.479374156e-43  3.335118429e+16  
   2.594  1.481859017e-43  3.333011244e+16  
   2.595  1.484345761e-43  3.330904783e+16  
   2.596  1.486834385e-43  3.328799048e+16  
   2.597  1.489324892e-43  3.326694039e+16  
   2.598  1.49181728e-43   3.324589756e+16  
   2.599  1.49431155e-43   3.322486199e+16  
   2.6    1.496807702e-43  3.320383369e+16  
   2.601  1.499305736e-43  3.318281265e+16  
   2.602  1.501805653e-43  3.316179889e+16  
   2.603  1.504307451e-43  3.314079241e+16  
   2.604  1.506811132e-43  3.311979321e+16  
   2.605  1.509316695e-43  3.309880128e+16  
   2.606  1.51182414e-43   3.307781665e+16  
   2.607  1.514333468e-43  3.30568393e+16   
   2.608  1.516844678e-43  3.303586924e+16  
   2.609  1.519357771e-43  3.301490647e+16  
   2.61   1.521872747e-43  3.2993951e+16    
   2.611  1.524389605e-43  3.297300283e+16  
   2.612  1.526908347e-43  3.295206197e+16  
   2.613  1.529428971e-43  3.293112841e+16  
   2.614  1.531951478e-43  3.291020216e+16  
   2.615  1.534475869e-43  3.288928322e+16  
   2.616  1.537002142e-43  3.28683716e+16   
   2.617  1.539530299e-43  3.284746729e+16  
   2.618  1.542060339e-43  3.28265703e+16   
   2.619  1.544592263e-43  3.280568064e+16  
   2.62   1.547126069e-43  3.278479831e+16  
   2.621  1.54966176e-43   3.27639233e+16   
   2.622  1.552199334e-43  3.274305563e+16  
   2.623  1.554738791e-43  3.272219529e+16  
   2.624  1.557280132e-43  3.270134229e+16  
   2.625  1.559823358e-43  3.268049663e+16  
   2.626  1.562368466e-43  3.265965832e+16  
   2.627  1.564915459e-43  3.263882735e+16  
   2.628  1.567464336e-43  3.261800373e+16  
   2.629  1.570015097e-43  3.259718747e+16  
   2.63   1.572567742e-43  3.257637856e+16  
   2.631  1.575122271e-43  3.255557701e+16  
   2.632  1.577678685e-43  3.253478282e+16  
   2.633  1.580236982e-43  3.2513996e+16    
   2.634  1.582797165e-43  3.249321654e+16  
   2.635  1.585359231e-43  3.247244445e+16  
   2.636  1.587923182e-43  3.245167974e+16  
   2.637  1.590489018e-43  3.24309224e+16   
   2.638  1.593056739e-43  3.241017244e+16  
   2.639  1.595626344e-43  3.238942986e+16  
   2.64   1.598197834e-43  3.236869467e+16  
   2.641  1.600771208e-43  3.234796686e+16  
   2.642  1.603346468e-43  3.232724644e+16  
   2.643  1.605923613e-43  3.230653342e+16  
   2.644  1.608502643e-43  3.228582779e+16  
   2.645  1.611083558e-43  3.226512955e+16  
   2.646  1.613666358e-43  3.224443872e+16  
   2.647  1.616251043e-43  3.22237553e+16   
   2.648  1.618837613e-43  3.220307928e+16  
   2.649  1.621426069e-43  3.218241067e+16  
   2.65   1.624016411e-43  3.216174947e+16  
   2.651  1.626608638e-43  3.214109568e+16  
   2.652  1.62920275e-43   3.212044932e+16  
   2.653  1.631798748e-43  3.209981037e+16  
   2.654  1.634396632e-43  3.207917885e+16  
   2.655  1.636996401e-43  3.205855475e+16  
   2.656  1.639598057e-43  3.203793808e+16  
   2.657  1.642201598e-43  3.201732885e+16  
   2.658  1.644807025e-43  3.199672704e+16  
   2.659  1.647414338e-43  3.197613268e+16  
   2.66   1.650023537e-43  3.195554575e+16  
   2.661  1.652634622e-43  3.193496627e+16  
   2.662  1.655247593e-43  3.191439423e+16  
   2.663  1.657862451e-43  3.189382963e+16  
   2.664  1.660479195e-43  3.187327249e+16  
   2.665  1.663097825e-43  3.18527228e+16   
   2.666  1.665718341e-43  3.183218057e+16  
   2.667  1.668340744e-43  3.181164579e+16  
   2.668  1.670965034e-43  3.179111848e+16  
   2.669  1.67359121e-43   3.177059863e+16  
   2.67   1.676219272e-43  3.175008624e+16  
   2.671  1.678849222e-43  3.172958133e+16  
   2.672  1.681481058e-43  3.170908388e+16  
   2.673  1.684114781e-43  3.168859391e+16  
   2.674  1.68675039e-43   3.166811142e+16  
   2.675  1.689387887e-43  3.164763641e+16  
   2.676  1.69202727e-43   3.162716887e+16  
   2.677  1.694668541e-43  3.160670883e+16  
   2.678  1.697311699e-43  3.158625627e+16  
   2.679  1.699956744e-43  3.15658112e+16   
   2.68   1.702603675e-43  3.154537362e+16  
   2.681  1.705252495e-43  3.152494353e+16  
   2.682  1.707903201e-43  3.150452095e+16  
   2.683  1.710555795e-43  3.148410586e+16  
   2.684  1.713210276e-43  3.146369828e+16  
   2.685  1.715866645e-43  3.14432982e+16   
   2.686  1.718524901e-43  3.142290563e+16  
   2.687  1.721185045e-43  3.140252057e+16  
   2.688  1.723847076e-43  3.138214303e+16  
   2.689  1.726510995e-43  3.136177299e+16  
   2.69   1.729176802e-43  3.134141048e+16  
   2.691  1.731844497e-43  3.132105549e+16  
   2.692  1.734514079e-43  3.130070802e+16  
   2.693  1.737185549e-43  3.128036807e+16  
   2.694  1.739858908e-43  3.126003566e+16  
   2.695  1.742534154e-43  3.123971077e+16  
   2.696  1.745211288e-43  3.121939342e+16  
   2.697  1.74789031e-43   3.11990836e+16   
   2.698  1.750571221e-43  3.117878132e+16  
   2.699  1.753254019e-43  3.115848659e+16  
   2.7    1.755938706e-43  3.113819939e+16  
   2.701  1.758625281e-43  3.111791974e+16  
   2.702  1.761313745e-43  3.109764764e+16  
   2.703  1.764004096e-43  3.107738309e+16  
   2.704  1.766696337e-43  3.105712609e+16  
   2.705  1.769390465e-43  3.103687665e+16  
   2.706  1.772086483e-43  3.101663476e+16  
   2.707  1.774784389e-43  3.099640043e+16  
   2.708  1.777484183e-43  3.097617367e+16  
   2.709  1.780185866e-43  3.095595447e+16  
   2.71   1.782889438e-43  3.093574284e+16  
   2.711  1.785594899e-43  3.091553878e+16  
   2.712  1.788302249e-43  3.089534229e+16  
   2.713  1.791011487e-43  3.087515338e+16  
   2.714  1.793722614e-43  3.085497204e+16  
   2.715  1.796435631e-43  3.083479829e+16  
   2.716  1.799150536e-43  3.081463211e+16  
   2.717  1.80186733e-43   3.079447352e+16  
   2.718  1.804586014e-43  3.077432252e+16  
   2.719  1.807306586e-43  3.07541791e+16   
   2.72   1.810029048e-43  3.073404328e+16  
   2.721  1.812753399e-43  3.071391505e+16  
   2.722  1.81547964e-43   3.069379441e+16  
   2.723  1.818207769e-43  3.067368137e+16  
   2.724  1.820937789e-43  3.065357594e+16  
   2.725  1.823669697e-43  3.063347811e+16  
   2.726  1.826403495e-43  3.061338788e+16  
   2.727  1.829139183e-43  3.059330526e+16  
   2.728  1.83187676e-43   3.057323025e+16  
   2.729  1.834616227e-43  3.055316286e+16  
   2.73   1.837357583e-43  3.053310307e+16  
   2.731  1.840100829e-43  3.051305091e+16  
   2.732  1.842845965e-43  3.049300636e+16  
   2.733  1.845592991e-43  3.047296944e+16  
   2.734  1.848341906e-43  3.045294014e+16  
   2.735  1.851092712e-43  3.043291846e+16  
   2.736  1.853845407e-43  3.041290442e+16  
   2.737  1.856599992e-43  3.0392898e+16    
   2.738  1.859356468e-43  3.037289922e+16  
   2.739  1.862114833e-43  3.035290807e+16  
   2.74   1.864875089e-43  3.033292456e+16  
   2.741  1.867637234e-43  3.031294869e+16  
   2.742  1.87040127e-43   3.029298046e+16  
   2.743  1.873167196e-43  3.027301988e+16  
   2.744  1.875935012e-43  3.025306694e+16  
   2.745  1.878704719e-43  3.023312165e+16  
   2.746  1.881476316e-43  3.021318401e+16  
   2.747  1.884249803e-43  3.019325402e+16  
   2.748  1.887025181e-43  3.017333169e+16  
   2.749  1.88980245e-43   3.015341702e+16  
   2.75   1.892581608e-43  3.013351e+16     
   2.751  1.895362658e-43  3.011361065e+16  
   2.752  1.898145598e-43  3.009371896e+16  
   2.753  1.900930428e-43  3.007383494e+16  
   2.754  1.90371715e-43   3.005395859e+16  
   2.755  1.906505762e-43  3.003408991e+16  
   2.756  1.909296264e-43  3.001422889e+16  
   2.757  1.912088658e-43  2.999437556e+16  
   2.758  1.914882943e-43  2.99745299e+16   
   2.759  1.917679118e-43  2.995469192e+16  
   2.76   1.920477184e-43  2.993486162e+16  
   2.761  1.923277141e-43  2.991503901e+16  
   2.762  1.92607899e-43   2.989522408e+16  
   2.763  1.928882729e-43  2.987541683e+16  
   2.764  1.931688359e-43  2.985561728e+16  
   2.765  1.934495881e-43  2.983582542e+16  
   2.766  1.937305294e-43  2.981604125e+16  
   2.767  1.940116597e-43  2.979626478e+16  
   2.768  1.942929793e-43  2.977649601e+16  
   2.769  1.945744879e-43  2.975673493e+16  
   2.77   1.948561857e-43  2.973698156e+16  
   2.771  1.951380726e-43  2.97172359e+16   
   2.772  1.954201486e-43  2.969749794e+16  
   2.773  1.957024138e-43  2.967776769e+16  
   2.774  1.959848681e-43  2.965804514e+16  
   2.775  1.962675116e-43  2.963833032e+16  
   2.776  1.965503443e-43  2.96186232e+16   
   2.777  1.968333661e-43  2.95989238e+16   
   2.778  1.97116577e-43   2.957923213e+16  
   2.779  1.973999772e-43  2.955954817e+16  
   2.78   1.976835665e-43  2.953987193e+16  
   2.781  1.979673449e-43  2.952020342e+16  
   2.782  1.982513126e-43  2.950054264e+16  
   2.783  1.985354694e-43  2.948088958e+16  
   2.784  1.988198154e-43  2.946124426e+16  
   2.785  1.991043506e-43  2.944160667e+16  
   2.786  1.99389075e-43   2.942197681e+16  
   2.787  1.996739886e-43  2.940235469e+16  
   2.788  1.999590914e-43  2.938274031e+16  
   2.789  2.002443833e-43  2.936313367e+16  
   2.79   2.005298645e-43  2.934353477e+16  
   2.791  2.008155349e-43  2.932394362e+16  
   2.792  2.011013945e-43  2.930436021e+16  
   2.793  2.013874434e-43  2.928478456e+16  
   2.794  2.016736814e-43  2.926521665e+16  
   2.795  2.019601087e-43  2.924565649e+16  
   2.796  2.022467252e-43  2.922610409e+16  
   2.797  2.025335309e-43  2.920655945e+16  
   2.798  2.028205259e-43  2.918702256e+16  
   2.799  2.031077101e-43  2.916749344e+16  
   2.8    2.033950835e-43  2.914797207e+16  
   2.801  2.036826462e-43  2.912845847e+16  
   2.802  2.039703981e-43  2.910895264e+16  
   2.803  2.042583393e-43  2.908945457e+16  
   2.804  2.045464697e-43  2.906996428e+16  
   2.805  2.048347894e-43  2.905048175e+16  
   2.806  2.051232983e-43  2.9031007e+16    
   2.807  2.054119965e-43  2.901154002e+16  
   2.808  2.05700884e-43   2.899208083e+16  
   2.809  2.059899608e-43  2.897262941e+16  
   2.81   2.062792268e-43  2.895318577e+16  
   2.811  2.065686821e-43  2.893374991e+16  
   2.812  2.068583267e-43  2.891432184e+16  
   2.813  2.071481605e-43  2.889490155e+16  
   2.814  2.074381837e-43  2.887548906e+16  
   2.815  2.077283961e-43  2.885608435e+16  
   2.816  2.080187979e-43  2.883668743e+16  
   2.817  2.083093889e-43  2.881729831e+16  
   2.818  2.086001692e-43  2.879791699e+16  
   2.819  2.088911389e-43  2.877854346e+16  
   2.82   2.091822978e-43  2.875917773e+16  
   2.821  2.09473646e-43   2.87398198e+16   
   2.822  2.097651836e-43  2.872046968e+16  
   2.823  2.100569105e-43  2.870112736e+16  
   2.824  2.103488267e-43  2.868179284e+16  
   2.825  2.106409322e-43  2.866246614e+16  
   2.826  2.10933227e-43   2.864314724e+16  
   2.827  2.112257112e-43  2.862383616e+16  
   2.828  2.115183847e-43  2.860453288e+16  
   2.829  2.118112475e-43  2.858523743e+16  
   2.83   2.121042997e-43  2.856594979e+16  
   2.831  2.123975412e-43  2.854666997e+16  
   2.832  2.12690972e-43   2.852739797e+16  
   2.833  2.129845922e-43  2.850813379e+16  
   2.834  2.132784018e-43  2.848887744e+16  
   2.835  2.135724007e-43  2.846962891e+16  
   2.836  2.138665889e-43  2.845038821e+16  
   2.837  2.141609666e-43  2.843115533e+16  
   2.838  2.144555335e-43  2.841193029e+16  
   2.839  2.147502899e-43  2.839271308e+16  
   2.84   2.150452356e-43  2.837350371e+16  
   2.841  2.153403706e-43  2.835430217e+16  
   2.842  2.156356951e-43  2.833510847e+16  
   2.843  2.159312089e-43  2.831592261e+16  
   2.844  2.162269121e-43  2.829674459e+16  
   2.845  2.165228047e-43  2.827757441e+16  
   2.846  2.168188867e-43  2.825841207e+16  
   2.847  2.17115158e-43   2.823925758e+16  
   2.848  2.174116188e-43  2.822011094e+16  
   2.849  2.177082689e-43  2.820097215e+16  
   2.85   2.180051085e-43  2.818184121e+16  
   2.851  2.183021374e-43  2.816271812e+16  
   2.852  2.185993557e-43  2.814360288e+16  
   2.853  2.188967635e-43  2.81244955e+16   
   2.854  2.191943606e-43  2.810539598e+16  
   2.855  2.194921472e-43  2.808630432e+16  
   2.856  2.197901231e-43  2.806722052e+16  
   2.857  2.200882885e-43  2.804814457e+16  
   2.858  2.203866433e-43  2.80290765e+16   
   2.859  2.206851876e-43  2.801001629e+16  
   2.86   2.209839212e-43  2.799096394e+16  
   2.861  2.212828443e-43  2.797191947e+16  
   2.862  2.215819568e-43  2.795288286e+16  
   2.863  2.218812587e-43  2.793385412e+16  
   2.864  2.221807501e-43  2.791483326e+16  
   2.865  2.224804309e-43  2.789582028e+16  
   2.866  2.227803012e-43  2.787681517e+16  
   2.867  2.230803608e-43  2.785781793e+16  
   2.868  2.2338061e-43    2.783882858e+16  
   2.869  2.236810486e-43  2.781984711e+16  
   2.87   2.239816766e-43  2.780087352e+16  
   2.871  2.242824941e-43  2.778190781e+16  
   2.872  2.24583501e-43   2.776294999e+16  
   2.873  2.248846975e-43  2.774400006e+16  
   2.874  2.251860833e-43  2.772505801e+16  
   2.875  2.254876586e-43  2.770612386e+16  
   2.876  2.257894234e-43  2.76871976e+16   
   2.877  2.260913777e-43  2.766827923e+16  
   2.878  2.263935214e-43  2.764936875e+16  
   2.879  2.266958547e-43  2.763046617e+16  
   2.88   2.269983773e-43  2.761157149e+16  
   2.881  2.273010895e-43  2.759268471e+16  
   2.882  2.276039912e-43  2.757380582e+16  
   2.883  2.279070823e-43  2.755493484e+16  
   2.884  2.282103629e-43  2.753607177e+16  
   2.885  2.28513833e-43   2.751721659e+16  
   2.886  2.288174926e-43  2.749836933e+16  
   2.887  2.291213417e-43  2.747952997e+16  
   2.888  2.294253803e-43  2.746069852e+16  
   2.889  2.297296084e-43  2.744187498e+16  
   2.89   2.30034026e-43   2.742305935e+16  
   2.891  2.303386331e-43  2.740425164e+16  
   2.892  2.306434297e-43  2.738545184e+16  
   2.893  2.309484158e-43  2.736665996e+16  
   2.894  2.312535914e-43  2.7347876e+16    
   2.895  2.315589566e-43  2.732909995e+16  
   2.896  2.318645112e-43  2.731033182e+16  
   2.897  2.321702554e-43  2.729157162e+16  
   2.898  2.324761891e-43  2.727281934e+16  
   2.899  2.327823123e-43  2.725407499e+16  
   2.9    2.330886251e-43  2.723533856e+16  
   2.901  2.333951274e-43  2.721661006e+16  
   2.902  2.337018192e-43  2.719788948e+16  
   2.903  2.340087005e-43  2.717917684e+16  
   2.904  2.343157714e-43  2.716047213e+16  
   2.905  2.346230318e-43  2.714177535e+16  
   2.906  2.349304817e-43  2.71230865e+16   
   2.907  2.352381212e-43  2.710440559e+16  
   2.908  2.355459503e-43  2.708573262e+16  
   2.909  2.358539689e-43  2.706706759e+16  
   2.91   2.36162177e-43   2.704841049e+16  
   2.911  2.364705747e-43  2.702976134e+16  
   2.912  2.367791619e-43  2.701112013e+16  
   2.913  2.370879387e-43  2.699248686e+16  
   2.914  2.373969051e-43  2.697386153e+16  
   2.915  2.37706061e-43   2.695524415e+16  
   2.916  2.380154065e-43  2.693663472e+16  
   2.917  2.383249415e-43  2.691803324e+16  
   2.918  2.386346661e-43  2.689943971e+16  
   2.919  2.389445803e-43  2.688085413e+16  
   2.92   2.392546841e-43  2.68622765e+16   
   2.921  2.395649774e-43  2.684370682e+16  
   2.922  2.398754603e-43  2.68251451e+16   
   2.923  2.401861328e-43  2.680659134e+16  
   2.924  2.404969949e-43  2.678804553e+16  
   2.925  2.408080465e-43  2.676950768e+16  
   2.926  2.411192877e-43  2.675097779e+16  
   2.927  2.414307186e-43  2.673245587e+16  
   2.928  2.41742339e-43   2.67139419e+16   
   2.929  2.42054149e-43   2.66954359e+16   
   2.93   2.423661486e-43  2.667693786e+16  
   2.931  2.426783378e-43  2.665844779e+16  
   2.932  2.429907166e-43  2.663996569e+16  
   2.933  2.43303285e-43   2.662149155e+16  
   2.934  2.436160429e-43  2.660302539e+16  
   2.935  2.439289905e-43  2.658456719e+16  
   2.936  2.442421278e-43  2.656611697e+16  
   2.937  2.445554546e-43  2.654767472e+16  
   2.938  2.44868971e-43   2.652924045e+16  
   2.939  2.45182677e-43   2.651081415e+16  
   2.94   2.454965727e-43  2.649239582e+16  
   2.941  2.458106579e-43  2.647398548e+16  
   2.942  2.461249328e-43  2.645558311e+16  
   2.943  2.464393973e-43  2.643718872e+16  
   2.944  2.467540515e-43  2.641880232e+16  
   2.945  2.470688952e-43  2.64004239e+16   
   2.946  2.473839286e-43  2.638205346e+16  
   2.947  2.476991516e-43  2.6363691e+16    
   2.948  2.480145643e-43  2.634533653e+16  
   2.949  2.483301666e-43  2.632699005e+16  
   2.95   2.486459585e-43  2.630865156e+16  
   2.951  2.4896194e-43    2.629032105e+16  
   2.952  2.492781112e-43  2.627199854e+16  
   2.953  2.495944721e-43  2.625368402e+16  
   2.954  2.499110225e-43  2.623537749e+16  
   2.955  2.502277627e-43  2.621707895e+16  
   2.956  2.505446924e-43  2.619878841e+16  
   2.957  2.508618118e-43  2.618050586e+16  
   2.958  2.511791209e-43  2.616223131e+16  
   2.959  2.514966196e-43  2.614396476e+16  
   2.96   2.51814308e-43   2.612570621e+16  
   2.961  2.521321861e-43  2.610745565e+16  
   2.962  2.524502537e-43  2.60892131e+16   
   2.963  2.527685111e-43  2.607097855e+16  
   2.964  2.530869581e-43  2.6052752e+16    
   2.965  2.534055948e-43  2.603453346e+16  
   2.966  2.537244212e-43  2.601632292e+16  
   2.967  2.540434372e-43  2.599812039e+16  
   2.968  2.543626429e-43  2.597992587e+16  
   2.969  2.546820382e-43  2.596173935e+16  
   2.97   2.550016233e-43  2.594356084e+16  
   2.971  2.55321398e-43   2.592539035e+16  
   2.972  2.556413624e-43  2.590722786e+16  
   2.973  2.559615164e-43  2.588907339e+16  
   2.974  2.562818602e-43  2.587092693e+16  
   2.975  2.566023936e-43  2.585278848e+16  
   2.976  2.569231167e-43  2.583465805e+16  
   2.977  2.572440296e-43  2.581653563e+16  
   2.978  2.575651321e-43  2.579842124e+16  
   2.979  2.578864242e-43  2.578031486e+16  
   2.98   2.582079061e-43  2.57622165e+16   
   2.981  2.585295777e-43  2.574412616e+16  
   2.982  2.58851439e-43   2.572604384e+16  
   2.983  2.591734899e-43  2.570796954e+16  
   2.984  2.594957306e-43  2.568990327e+16  
   2.985  2.59818161e-43   2.567184502e+16  
   2.986  2.601407811e-43  2.565379479e+16  
   2.987  2.604635908e-43  2.563575259e+16  
   2.988  2.607865903e-43  2.561771842e+16  
   2.989  2.611097795e-43  2.559969227e+16  
   2.99   2.614331584e-43  2.558167415e+16  
   2.991  2.617567271e-43  2.556366406e+16  
   2.992  2.620804854e-43  2.554566201e+16  
   2.993  2.624044334e-43  2.552766798e+16  
   2.994  2.627285712e-43  2.550968198e+16  
   2.995  2.630528987e-43  2.549170402e+16  
   2.996  2.633774159e-43  2.547373409e+16  
   2.997  2.637021228e-43  2.54557722e+16   
   2.998  2.640270195e-43  2.543781834e+16  
   2.999  2.643521059e-43  2.541987252e+16  
